,date,open,high,low,close,volume,oi,rsi,CMO,tradingsymbol,instrument_type,strike,expiry,lot_size,name,Volume_20_sma,close 50 sma,OI_20_sma,Volume x times,OI_below_20_sma,OI_trend,volume_trend,price>50sma,volume_qualify,rsi_signal,CMO_signal,rsi_trend,greencandle,OI_change,OI_change_cum,new_date,typical price,v*p,cum v*p,cum v,vwap,price_minus_vwap,price_vs_vwap,price_away_vwap,qualify,OI_Value,OI_change_abs
4490,2022-07-04 09:15:00+05:30,20.0,22.45,13.8,15.25,462350,2814500,20.64,-55.93220338983051,NIFTY2270715200PE,PE,15200.0,2022-07-07,50,NIFTY,246250.0,24.214000000000002,2887790.0,1.88,True,True,True,False,True,True,False,False,False,-450.0,2806450.0,2022-07-04,17,7859950,7859950,462350,17.0,0.0,False,False,False,51012812.5,450.0
4491,2022-07-04 09:16:00+05:30,15.45,16.1,14.75,15.8,227350,2814500,24.54,-49.999999999999986,NIFTY2270715200PE,PE,15200.0,2022-07-07,50,NIFTY,247590.0,23.913,2876015.0,0.92,True,False,True,False,True,True,False,True,True,0.0,2806450.0,2022-07-04,15,3410250,11270200,689700,16.34,-1.34,False,False,False,43413662.5,0.0
4492,2022-07-04 09:17:00+05:30,15.65,17.1,15.55,16.7,260300,2856200,30.57,-34.020618556701045,NIFTY2270715200PE,PE,15200.0,2022-07-07,50,NIFTY,240635.0,23.637000000000004,2867042.5,1.08,True,False,False,False,True,False,False,True,True,41700.0,2848150.0,2022-07-04,16,4164800,15435000,950000,16.25,-0.25,True,True,False,46627465.00000001,41700.0
4493,2022-07-04 09:18:00+05:30,16.8,18.55,16.65,18.55,241450,2856200,41.0,-0.4926108374384305,NIFTY2270715200PE,PE,15200.0,2022-07-07,50,NIFTY,245402.5,23.418000000000003,2858070.0,0.98,True,False,True,False,True,False,False,True,True,0.0,2848150.0,2022-07-04,17,4104650,19539650,1191450,16.4,0.6,True,True,False,50269120.00000001,0.0
4494,2022-07-04 09:19:00+05:30,18.6,20.95,18.45,19.35,440700,2856200,44.86,-5.1546391752577305,NIFTY2270715200PE,PE,15200.0,2022-07-07,50,NIFTY,253282.5,23.26,2849097.5,1.74,False,False,True,False,True,False,False,True,True,0.0,2848150.0,2022-07-04,19,8373300,27912950,1632150,17.1,1.9,True,True,False,56267140.0,0.0
4495,2022-07-04 09:20:00+05:30,19.1,20.05,17.3,18.0,431300,3116950,40.1,-15.207373271889384,NIFTY2270715200PE,PE,15200.0,2022-07-07,50,NIFTY,261640.0,23.075,2856682.5,1.65,False,False,True,False,True,False,False,False,False,260750.0,3108900.0,2022-07-04,18,7763400,35676350,2063450,17.29,0.71,True,False,False,58209041.25,260750.0
4496,2022-07-04 09:21:00+05:30,17.85,18.2,17.05,17.3,324700,3116950,37.85,-25.79185520361989,NIFTY2270715200PE,PE,15200.0,2022-07-07,50,NIFTY,271572.5,22.898000000000003,2864267.5,1.2,False,False,True,False,True,False,False,False,False,0.0,3108900.0,2022-07-04,17,5519900,41196250,2388150,17.25,-0.25,True,False,False,54936243.75,0.0
4497,2022-07-04 09:22:00+05:30,17.55,17.55,16.1,16.1,200750,3116950,34.31,-32.23140495867767,NIFTY2270715200PE,PE,15200.0,2022-07-07,50,NIFTY,269322.5,22.695999999999998,2871852.5,0.75,False,False,False,False,True,False,False,False,False,0.0,3108900.0,2022-07-04,16,3212000,44408250,2588900,17.15,-1.15,False,False,False,52442683.75000001,0.0
4498,2022-07-04 09:23:00+05:30,15.95,16.5,15.1,15.25,190900,3168800,32.02,0.0,NIFTY2270715200PE,PE,15200.0,2022-07-07,50,NIFTY,266335.0,22.46,2888135.0,0.72,False,False,False,False,True,False,False,False,False,51850.0,3160750.0,2022-07-04,15,2863500,47271750,2779800,17.01,-2.01,False,False,False,50067040.0,51850.0
4499,2022-07-04 09:24:00+05:30,15.05,15.25,13.95,15.2,316800,3168800,31.88,-7.792207792207807,NIFTY2270715200PE,PE,15200.0,2022-07-07,50,NIFTY,262657.5,22.221,2904417.5,1.21,False,False,False,False,True,False,False,False,True,0.0,3160750.0,2022-07-04,14,4435200,51706950,3096600,16.7,-2.7,False,False,False,46264480.0,0.0
4500,2022-07-04 09:25:00+05:30,15.45,15.9,15.0,15.05,114500,3168800,31.46,-23.741007194244574,NIFTY2270715200PE,PE,15200.0,2022-07-07,50,NIFTY,257427.5,21.978,2920700.0,0.44,False,False,False,False,True,False,False,False,False,0.0,3160750.0,2022-07-04,15,1717500,53424450,3211100,16.64,-1.64,False,True,False,48957960.0,0.0
4501,2022-07-04 09:26:00+05:30,15.0,16.75,15.0,16.35,266500,3213700,39.08,-34.37499999999998,NIFTY2270715200PE,PE,15200.0,2022-07-07,50,NIFTY,256560.0,21.765,2942610.0,1.04,False,False,False,False,True,False,False,True,True,44900.0,3205650.0,2022-07-04,16,4264000,57688450,3477600,16.59,-0.59,False,True,False,51017487.5,44900.0
4502,2022-07-04 09:27:00+05:30,16.4,16.6,15.85,16.35,78450,3213700,39.08,-53.571428571428555,NIFTY2270715200PE,PE,15200.0,2022-07-07,50,NIFTY,249137.5,21.570999999999998,2964520.0,0.31,False,False,False,False,True,False,False,False,False,0.0,3205650.0,2022-07-04,16,1255200,58943650,3556050,16.58,-0.58,False,True,False,52142282.50000001,0.0
4503,2022-07-04 09:28:00+05:30,16.35,16.95,16.0,16.15,147100,3213700,38.32,-41.57303370786518,NIFTY2270715200PE,PE,15200.0,2022-07-07,50,NIFTY,248090.0,21.363999999999997,2986430.0,0.59,False,False,False,False,True,False,False,False,False,0.0,3205650.0,2022-07-04,16,2353600,61297250,3703150,16.55,-0.55,False,True,False,52945707.50000001,0.0
4504,2022-07-04 09:29:00+05:30,15.95,16.2,15.1,15.9,241550,3219000,37.34,-34.99999999999999,NIFTY2270715200PE,PE,15200.0,2022-07-07,50,NIFTY,250522.5,21.149,3004250.0,0.96,False,False,True,False,True,False,False,False,False,5300.0,3210950.0,2022-07-04,15,3623250,64920500,3944700,16.46,-1.46,False,False,False,50377349.99999999,5300.0
4505,2022-07-04 09:30:00+05:30,16.15,16.3,15.2,16.0,124650,3219000,38.02,-3.448275862069012,NIFTY2270715200PE,PE,15200.0,2022-07-07,50,NIFTY,238842.5,20.929000000000002,3022070.0,0.52,False,False,False,False,True,False,False,True,False,0.0,3210950.0,2022-07-04,15,1869750,66790250,4069350,16.41,-1.41,False,True,False,50699250.0,0.0
4506,2022-07-04 09:31:00+05:30,15.85,16.9,15.85,15.9,116150,3219000,37.58,30.232558139534895,NIFTY2270715200PE,PE,15200.0,2022-07-07,50,NIFTY,230642.5,20.718000000000004,3039890.0,0.5,False,False,False,False,True,False,False,False,True,0.0,3210950.0,2022-07-04,16,1858400,68648650,4185500,16.4,-0.4,False,True,False,52711125.0,0.0
4507,2022-07-04 09:32:00+05:30,15.8,16.95,15.8,16.7,81350,3252250,43.25,51.724137931034505,NIFTY2270715200PE,PE,15200.0,2022-07-07,50,NIFTY,226772.5,20.509,3061755.0,0.36,False,False,False,False,True,False,True,True,True,33250.0,3244200.0,2022-07-04,16,1301600,69950250,4266850,16.39,-0.39,True,True,False,53255593.75,33250.0
4508,2022-07-04 09:33:00+05:30,16.7,17.2,16.7,17.0,99500,3252250,45.25,63.934426229508155,NIFTY2270715200PE,PE,15200.0,2022-07-07,50,NIFTY,225715.0,20.297,3083620.0,0.44,False,False,False,False,True,False,True,True,True,0.0,3244200.0,2022-07-04,16,1592000,71542250,4366350,16.38,-0.38,True,True,False,55125637.5,0.0
4509,2022-07-04 09:34:00+05:30,17.1,18.2,17.1,17.35,117850,3252250,47.58,47.61904761904759,NIFTY2270715200PE,PE,15200.0,2022-07-07,50,NIFTY,224210.0,20.096,3105485.0,0.53,False,False,False,False,True,False,False,True,True,0.0,3244200.0,2022-07-04,17,2003450,73545700,4484200,16.4,0.6,True,True,False,57402212.49999999,0.0
4510,2022-07-04 09:35:00+05:30,17.55,17.95,17.25,17.8,92850,3293100,50.49,56.86274509803917,NIFTY2270715200PE,PE,15200.0,2022-07-07,50,NIFTY,205735.0,19.914,3129415.0,0.45,False,False,False,False,True,False,True,True,True,40850.0,3285050.0,2022-07-04,17,1578450,75124150,4577050,16.41,0.59,True,False,False,57958560.00000001,40850.0
4511,2022-07-04 09:36:00+05:30,17.65,17.8,16.2,16.25,97700,3293100,41.86,2.5641025641026016,NIFTY2270715200PE,PE,15200.0,2022-07-07,50,NIFTY,199252.5,19.687,3153345.0,0.49,False,False,False,False,True,False,False,False,False,0.0,3285050.0,2022-07-04,16,1563200,76687350,4674750,16.4,-0.4,False,False,False,55982700.0,0.0
4512,2022-07-04 09:37:00+05:30,16.45,16.8,15.85,16.8,82900,3293100,45.43,21.428571428571434,NIFTY2270715200PE,PE,15200.0,2022-07-07,50,NIFTY,190382.5,19.484,3175190.0,0.44,False,False,False,False,True,False,False,True,True,0.0,3285050.0,2022-07-04,16,1326400,78013750,4757650,16.4,-0.4,True,False,False,53759857.5,0.0
4513,2022-07-04 09:38:00+05:30,16.8,17.0,16.05,16.5,45200,3334800,43.85,11.363636363636358,NIFTY2270715200PE,PE,15200.0,2022-07-07,50,NIFTY,180570.0,19.269000000000002,3199120.0,0.25,False,False,False,False,True,False,False,False,False,41700.0,3326750.0,2022-07-04,16,723200,78736950,4802850,16.39,-0.39,True,True,False,55107569.99999999,41700.0
